"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1vrvvvvfvvvvvvfvvvou20evvvvvvvvvvvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&start=1990&end=2016&showdm=y"
"Sat Feb 02 2019 10:39:42 GMT-0600 (CST)"
"Source: U.S. Energy Information Administration"
,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Nicaragua","Quad Btu",0.00816557,0.008265312,0.007466924,0.009113156,0.007623524,0.007352456,0.00742412,0.006393338,0.00458865,0.005358424,0.003825375,0.004494855,0.006164838,0.007036875,0.007041248,0.0089991,0.007994714,0.007768824,0.01289468958,0.01195325025118,0.013310744705955,0.012694169807,0.01672332025344,0.020975510421815,0.02289169429662,0.021349829,0.022298097604452
"","Niger","Quad Btu",0.003231602353338,0.0033377977741295,0.0027029629357956,0.0033284049652757,0.0033350042232204,0.0039219738040954,0.0036846936491248,0.0035927801455153,0.0036683169629982,0.0038205557602209,0.0034049239684384,0.0036114038182427,0.003702467110706,0.003823925845885,0.0047891989005975,0.003685462887781,0.0035692673644597,0.00393529377872,0.003702467110706,0.0038644120909447,0.0048097659130878,0.019870660035622,0.048973198885469,0.048409786679932,0.048823571433864,0.035537483531473,0.033826247543897
"","Nigeria","Quad Btu",4.0693654229157,4.2994306933872,4.4278461645269,4.4508555576684,4.3708459703468,4.5256615874774,4.5648367939558,4.8503711732387,4.8987178444865,4.891253379482,5.1780758707216,5.4548060305991,5.1548406943288,5.7082346097991,5.8988794560416,6.544791824991,6.352727646295,6.3060924565991,5.9310147205705,5.7404023257706,6.3824748768245,6.9745599612403,6.9959641760506,6.5040009824082,6.7897822897738,6.4552109749458,5.7001050570289
"","Niue","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Northern Mariana Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Norway","Quad Btu",5.8038872420397,6.1759626076076,6.8637037268731,7.1206838410813,7.7758815784421,8.3506981492528,9.2630784553265,9.582457997541,9.33147530101,9.5333912311196,10.299891895032,10.300456477314,10.689040314445,10.631158291819,10.792819423263,10.657348931851,10.124001019152,9.9187400265565,10.127118841921,9.8779064221594,9.4643121580301,9.0800523464013,9.4916017273963,8.9803208845728,9.1262119189932,9.5316902326806,9.6421854527734
"","Oman","Quad Btu",1.5877687671114,1.62568886,1.7220128811,1.8182312833,1.90287468,1.99452802,2.0666677366,2.13113071695,2.19684013305,2.16631531495,2.42715943755,2.47904119085,2.483929576,2.349370887,2.258577436,2.41092442,2.47046658203,2.395512099034,2.49827392523,2.637016405835,2.8323599770074,2.8559753366893,3.0569354192831,3.1110582942202,3.1406157966208,3.1881047552211,3.2670325955467
"","Pakistan","Quad Btu",0.80859503824587,0.87619520773036,0.92202633627554,0.93078248111548,1.0015302786762,1.024246554439,1.0500510767674,1.0638568764607,1.070651675347,1.1050648135017,1.1500346868208,1.1239390113392,1.1462936621206,1.2523792382069,1.3304419112649,1.4994871264277,1.6538405712338,1.6563789981344,1.6574448312946,1.6805931717497,1.7502003126678,1.7202049376492,1.8887780403676,1.7930815618087,1.8245249553664,1.8410363102947,1.8583617037397
"","Palestinian Territories","Quad Btu",--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005181364,0.005428416
"","Panama","Quad Btu",0.023373294,0.021456416,0.019835956,0.023855026,0.02470682,0.024841608,0.03092694,0.029566635,0.021841974,0.031935798,0.034765008,0.025801501,0.034435605,0.028512,0.03771024,0.03709629,0.035867104,0.03662022,0.038913446,0.03789808,0.040721544,0.03964128,0.05100576,0.04940891243689,0.04973243597535,0.06244225974316,0.066930724512656
"","Papua New Guinea","Quad Btu",0.00473291,0.005567002,0.115674062,0.2653384238,0.230695794,0.216827258,0.2264966293,0.1751667001,0.1745072921,0.2110700371,0.157086726188,0.1519360751,0.1262528241,0.1188482154,0.1077998694,0.0980948563,0.1163034449,0.09588997096,0.1016315643,0.096425131,0.0793796951,0.075975395,0.068832429,0.0605216466,0.2565186445,0.4782231532,0.528961475
"","Paraguay","Quad Btu",0.2836262555,0.307264745,0.2816401288,0.32166854,0.372391366,0.4304211725,0.4642229374,0.5142831085,0.5136713635,0.526326443,0.54026651932,0.4636057219,0.4855832999,0.5189626349,0.5150729978,0.507269643,0.52918747,0.527010687,0.543029373,0.53354368887072,0.52536485289853,0.5577166067742,0.57129609712656,0.57467277842134,0.52517258698339,0.5195798772035,0.58842168627402
"","Peru","Quad Btu",0.40427735969555,0.38469014996468,0.36910446567016,0.4256709213004,0.43965964697591,0.44132629743077,0.42745826142166,0.39740197154959,0.40252890701781,0.3904136977337,0.38724903360025,0.39979504523192,0.40349348614959,0.40051043660425,0.40686591938559,0.4724609902013,0.5048979301283,0.53899274295176,0.59965512978648,0.63357677197716,0.81108314915316,0.99551481832329,1.0148858210364,1.0640467882746,1.1092219047519,1.0670306744603,1.0986582845475
"","Philippines","Quad Btu",0.15732842741039,0.1496460202238,0.15628178066344,0.16335311843141,0.17116199725089,0.16465801940982,0.16971513313919,0.16134760148824,0.16937159751096,0.2161752284178,0.23065090101404,0.23305713527094,0.30171090016481,0.33604313280472,0.38197996770292,0.38173156946747,0.39238944532289,0.42789251970791,0.45247994069004,0.50595348050557,0.51428268084376,0.55281223117969,0.54615608334079,0.55875739481288,0.56123037900775,0.53254548410692,0.63836297155728
"","Poland","Quad Btu",3.5845826003196,3.5089802281683,3.3243646429856,3.3592149020177,3.3806964726053,3.3828058478573,3.4021861803384,3.3997750277461,3.049071745126,2.9179668833426,2.7997305387436,2.834717256853,2.8054990440735,2.8305715157683,2.8438207867554,2.8053226309197,2.7518939850448,2.5918064931056,2.5741105733364,2.4556003465563,2.4491585129982,2.5683592669525,2.6968923315609,2.689896557511,2.6669745563801,2.6875044383062,2.6252027918384
"","Portugal","Quad Btu",0.10525274529667,0.10535506975837,0.059866778905922,0.099014039549623,0.12104877855733,0.095973784,0.16175896,0.14401300235,0.142992531,0.08850603,0.132735412,0.163840048,0.100875468,0.180468,0.125029728,0.085171482,0.16139194465,0.16911029695,0.15276574262,0.1903204936,0.2891298151,0.24961910905,0.197092464,0.2937319194,0.31309460205,0.24199925285,0.3112680484
"","Puerto Rico","Quad Btu",0.00142200541,0.001242478852,0.00139735933,0.001240471661,0.000695741988,0.000896360288,0.0013961585,0.001041000877,0.001052585325,0.00162296846,0.001550552,0.001374289,0.001159722,0.001042875,0.001412256,0.0013827047157,0.001408498,0.001620976,0.001537224,0.001706048,0.0015687648,0.0014748888,0.001170468,0.002795513,0.00329046,0.003662367,0.003517392
"","Qatar","Quad Btu",1.1447274095327,1.184367532,1.437596022,1.446195965,1.44325078,1.507172664,1.655515247,1.900280014,2.3083028469,2.3716524245,2.829489356484,2.729447384115,2.807649545,3.139963547,3.700978216512,4.121650378,4.361760367,5.108990963,5.85531159381,6.55584339297,8.0356918697383,9.407866875526,9.8467837677417,10.177943711315,10.005862353311,10.091962313704,10.14096118566
"","Reunion","Quad Btu",0.005658688,0.004758816,0.00506758,0.005082337,0.005085788,0.005125064,0.006204,0.006526107,0.007657947,0.007700178,0.007691554,0.007811748,0.007823037,0.0078165,0.007802464,0.007839216,0.007786415,0.008559544,0.006316414,0.00553392,0.006165792,0.005382664,0.00661362,0.007585095,0.00643827,0.007091759,0.006868608
"","Romania","Quad Btu",1.8380655879825,1.5921674157716,1.5013064975695,1.4713527382148,1.4364620752536,1.4652444894725,1.4255066878205,1.4038121057895,1.2536584849776,1.1948218740103,1.1847577205537,1.2473195867731,1.1999966884123,1.1352767761523,1.1416403378618,1.1474426266977,1.1741522309102,1.1603462523397,1.1878223002309,1.1341889262781,1.1339145363995,1.1308560148751,1.093439926892,1.078304177899,1.1374115159642,1.133049585604,1.0578006716174
"","Russia","Quad Btu",--,--,50.252896516357,46.725686542577,44.076845215414,43.102264106456,41.450950581438,40.368730182655,40.613549300375,41.721420409924,42.649417324902,43.78889991226,45.018954490348,48.086750427576,50.718017968942,51.97227065875,53.068726865557,53.518937563426,53.654416693695,51.078614384388,54.319132130039,55.255407293911,56.045112840407,57.32062484244,57.071466857221,57.884606178523,59.155739207543
"","Rwanda","Quad Btu",0.00171633,0.001701068,0.00175814,0.001577277,0.001609296,0.001629296,0.0014476,0.00163408,0.00163152,0.001298702,0.00112211,0.000909304,0.000986781,0.0011745,0.000831328,0.000649935,0.000376922,0.0004171048,0.0006720428,0.000958432,0.0010751112,0.0012650232,0.00128466,0.002270758,0.002853,0.003028675,0.0030004
"","Saint Helena","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Saint Kitts and Nevis","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8536E-5,4.858E-5,7.6128E-5,7.6328E-5,7.608E-5,7.4552E-5,7.3856E-5
"","Saint Lucia","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.516E-7,9.541E-7,1.902E-6,9.319E-6,9.232E-6
"","Saint Pierre and Miquelon","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9512E-5,1.9432E-5,1.9032E-5,1.9082E-5,0,0,0
"","Saint Vincent/Grenadines","Quad Btu",0.000249648,0.000135668,0.00020684,0.000237107,0.000216636,0.000216552,0.00021714,0.000214473,0.000224334,0.000224972,0.000255025,0.000196327,0.000223806,0.000212625,0.000270432,0.000259974,0.000227750159,0.00022225794976,0.000230938344,0.00022448,0.000253656,0.0002429,0.0002379,0.0002299381,0.000233946,0.000242294,0.000249264
"","Samoa","Quad Btu",0.00020804,0.00020872,0.00025855,0.000257725,0.0002579,0.000268112,0.0003102,0.000337029,0.000387486,0.000439718,0.000357035,0.000495984,0.000630726,0.00054675,0.0005008,0.00049995,0.000505869,0.0005159448,0.0005242328,0.000528992,0.0005190192,0.0005363232,0.000352092,0.00038164,0.00039942,0.000391398,0.000387744
"","Sao Tome and Principe","Quad Btu",8.3216E-5,8.3488E-5,8.2736E-5,8.2472E-5,8.2528E-5,8.2496E-5,8.272E-5,8.1704E-5,7.1379E-5,9.2034E-5,0.00010201,4.1332E-5,6.1038E-5,7.0875E-5,6.0096E-5,3.9996E-5,7.9352E-5,9.884E-5,7.8832E-5,6.832E-5,4.878E-5,5.8296E-5,5.7096E-5,5.7246E-5,5.706E-5,5.5914E-5,5.5392E-5
"","Saudi Arabia","Quad Btu",15.920247681482,19.74695525,20.39274516,20.108291199,20.390338075,20.65924784,20.8148471637,21.2442760074,21.4152034402,20.178607462,21.5932296241,20.9461475109,20.2696224135,23.0489025383,24.6273180924,26.1306716082,25.3546236753,24.5853099881,26.25375403725,23.77971901638,25.428756257874,26.803596452179,27.865977978963,27.523129794261,27.516815812176,28.545192897249,29.411658534902
"","Senegal","Quad Btu",0.000457688,0.000459184,0.000455048,0.0017338324,0.0019994,0.001656812,0.0022957622,0.0020300788,0.0020395078,0.0020511548,0.0017154715,0.0018154645,0.0038401445,0.0051235685,0.0045301785,0.0043644995,0.0040116525,0.0033394145,0.0038353985,0.0040052185,0.0043650305,0.0047849988,0.00424520176,0.0053208702,0.0054901522,0.00572960794,0.0057333832788
"","Serbia","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.44372768829067,0.43420960120483,0.44177416172117,0.45332491920058,0.47808809878219,0.4729734031097,0.45210044597249,0.48281418647778,0.4046613201246,0.45963844779875,0.46297411244469
"","Seychelles","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6787E-5,6.657E-5,6.5233E-5,0
"","Sierra Leone","Quad Btu",0,0,0,0,0,0,0,0,0,0,0.000153015,0.000154995,0.000162768,0.000162,0.000160256,0.000179982,3.9676E-5,0.000177912,0.00093613,0.00084912,0.001199988,0.0014574,0.001103856,0.000992264,0.0017118,0.00177061,0.00203104
"","Singapore","Quad Btu",0.00176834,0.00511364,0.00506758,0.00505141,0.00505484,0.00505288,0.0050666,0.00500437,0.00499653,0.00501074,0.00499849,0.009775018,0.009623658,0.01002375,0.009595328,0.0092182027,0.0100495365,0.0109962405,0.012288386,0.012340675,0.021282499,0.041126033,0.043401012,0.042449859,0.043139535,0.051618434,0.049873188
"","Slovakia","Quad Btu",--,--,--,0.22730812252279,0.23773671833349,0.23296788666819,0.23046523186747,0.21940013918138,0.2249452651198,0.24292696426351,0.27995929004255,0.29282140185767,0.30377251367688,0.28161572562246,0.27450412334397,0.27547525839874,0.28068316720896,0.2491210288449,0.26730252566326,0.24304676011094,0.25696328099398,0.25362948787586,0.25879189105149,0.25991931451146,0.26361124875483,0.25634446348023,0.25703457394543
"","Slovenia","Quad Btu",--,--,0.13765997852255,0.1282318535507,0.13360341538186,0.13435163422105,0.13629397764819,0.13622127111782,0.13924784370929,0.13460330984585,0.13580482203988,0.13699202137319,0.14162550470236,0.1358936318105,0.14873385603906,0.14336995238828,0.14174356008476,0.13917638465041,0.15437555784881,0.15349192140825,0.15176007566968,0.14801635603292,0.14182042405429,0.14318162999221,0.15758017954173,0.13032602702834,0.14079311557529
"","Solomon Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.716E-6,9.516E-6,9.541E-6,9.51E-6,9.319E-6,2.7696E-5
"","Somalia","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010125,0,0,0,0,0,0,0,0,3.8064E-5,3.8164E-5,4.755E-5,6.5233E-5,8.3088E-5
"","South Africa","Quad Btu",4.2373718874002,4.3322256720384,4.2804536152427,4.6164628176428,4.8362605321901,5.0935813975128,5.1055795880518,5.4444790856478,5.5445011204588,5.5508842193867,5.5846984812437,5.5698358017218,5.5000076441929,5.9490922685504,6.1950474719483,6.0902260704815,6.0897324994979,6.1027690841267,6.214891743499,6.132055465098,6.2369502636449,6.1736403994179,6.3236509562515,6.2902924034793,6.4396640168482,6.2023447762066,6.2585014645529
"","South Sudan","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.042912152064,0.214829763284,0.274414481952,0.283510079384,0.2836872
"","Spain","Quad Btu",1.5129918194507,1.520366252642,1.4244205118799,1.4163521157199,1.3913749000027,1.3238334859716,1.4751028509151,1.3927358540696,1.424880863644,1.2885640528367,1.391437098831,1.5521205080516,1.3808428065938,1.5500294659605,1.5097005868686,1.3442885751164,1.4391912161821,1.4315566150401,1.3862951290198,1.4470150786814,1.7357941867331,1.5533270200454,1.5514622326577,1.7260935786793,1.7252583212521,1.5564337060424,1.6087539798406
"","Sri Lanka","Quad Btu",0.032391828,0.03219506,0.029691882,0.038741222,0.041759168,0.045444984,0.03328446,0.034856969,0.039523572,0.042243606,0.032398376,0.03192897,0.02726364,0.033179625,0.029507136,0.034336566,0.038366692,0.038814468,0.04054921,0.03814208,0.055423836,0.045801224,0.032773104,0.06802733,0.04599987,0.05898927,0.042642608
"","Sudan","Quad Btu",0.015166116,0.016050568,0.0175395424,0.017504706,0.017083052,0.015921528,0.0196793256,0.0253401122,0.033847171,0.145953808,0.363344649,0.406391689,0.461289832,0.516908065,0.653746176,0.667540242,0.719794534,0.8794428,0.903397592,0.92845776,0.962394816,0.903454048,0.23489543764624,0.32838152537063,0.29590295280554,0.27962054430003,0.27007124051597
"","Suriname","Quad Btu",0.021176629,0.022687503,0.025996314,0.0260197,0.028778288,0.029622099,0.030935188,0.024236207,0.029495228,0.036549586,0.03051243,0.030634725,0.030681493,0.0307573,0.030921944,0.031352479,0.03507280303,0.039978542236,0.04480497282,0.04525216,0.048514047214572,0.048205730414572,0.048016379955556,0.046585059513661,0.047086922513661,0.052028402515483,0.050251669333333
"","Swaziland","Quad Btu",0.0051375385583089,0.0049170810667,0.0048118555989431,0.0034438037994715,0.0078517512455903,0.0062680631501821,0.0052430953626366,0.0067319563458545,0.011484339555667,0.012194885011498,0.010935727075984,0.0098400005366707,0.012069324579519,0.011424625966682,0.012083586905663,0.011869542911233,0.0091950377548376,0.0070854089970779,0.0058028133489645,0.0056546698275168,0.0068203015143509,0.0061635858871206,0.0068675508703745,0.0095113150732237,0.0083611353092494,0.0070100902162063,0.0059207608439265
"","Sweden","Quad Btu",1.4158785394264,1.4105754194491,1.3938187802798,1.37394196,1.329107844,1.390932202794,1.26501317328,1.398847938016,1.495983951552,1.459737572927,1.39140895835,1.546405275102,1.373317955865,1.239540916522,1.4444376216764,1.5175038275904,1.366987995339,1.418464852307,1.429282432258,1.2982242050714,1.3855868616933,1.4239054360776,1.5715345189068,1.4474911483977,1.4580966269285,1.5170242629586,1.4530018830873
"","Switzerland","Quad Btu",0.553814378,0.568536632,0.579373938,0.60857745382,0.65389946862,0.61329189665,0.551848875985,0.606422131489,0.605406115479,0.673871829479,0.648053860164,0.70331813767,0.639795154992,0.636750012093,0.61799775585,0.55789874739921,0.59881554231073,0.64076237823666,0.64605827165046,0.6391318169409,0.63389831608456,0.60267619305329,0.644867401305,0.651982746031,0.667777119248,0.618524644116,0.566275853723
"","Syria","Quad Btu",1.002737722,1.256289732,1.23711754,1.409424912,1.425941636,1.43889858,1.5117625092,1.4792518956,1.502729106,1.4799933404,1.462952629,1.365903523,1.42172496818,1.4028976265,1.37974796722,1.293928812724,1.238595031024,1.164822472,1.134125126324,1.140605772548,1.2752332756927,1.1392470873769,0.63680846480738,0.38186289347131,0.26985220064959,0.24276700147951,0.22320510217667
"","Taiwan","Quad Btu",0.49693941832827,0.428110318252,0.43875656253,0.41380974967424,0.43225961685976,0.434817246712,0.45683188692096,0.44401498260063,0.45887265996656,0.46557915624167,0.4652670727783,0.4443079959,0.4671201463,0.4611198796,0.4686418962,0.47981244204,0.46939150084,0.481348313,0.482697253404,0.48347385938,0.49085511578772,0.49910588199268,0.50175806958667,0.51526841229185,0.51377112315272,0.45834055750272,0.42870666986667
"","Tajikistan","Quad Btu",--,--,0.17929960084215,0.18558484686223,0.17710062812028,0.15448062705442,0.15605534548996,0.14281777166647,0.14814470001546,0.16148682201546,0.14508505547895,0.14949157268795,0.15712960648193,0.1683188057014,0.16713078971831,0.1726038323853,0.16963827978228,0.17421878600413,0.17110545136509,0.16039606790859,0.16528203009005,0.16368911735198,0.17063479458616,0.17412482098571,0.17163807758937,0.18280871307049,0.18460845314809
"","Tanzania","Quad Btu",0.016162593495489,0.018041049495489,0.017104753495489,0.018594609450382,0.016615191198127,0.016980668450382,0.019832978310723,0.016097133468425,0.022291890824255,0.023775421040424,0.023712822108706,0.028622492592154,0.029473728624427,0.027366897827168,0.02951052803803,0.034337208908398,0.03330159384727,0.04529359970658,0.047092921100562,0.05017148338,0.055021354965923,0.040629878685235,0.040888912445284,0.042994601525905,0.052100743472592,0.066415435085188,0.084383455188762
"","Thailand","Quad Btu",0.51054892618969,0.56190996480643,0.59339236831273,0.65371826628149,0.72902140453212,0.80767644245311,0.92345566838491,1.0915734981563,1.0888421923109,1.1367507042065,1.2425397680455,1.2764655106107,1.3730841142347,1.5281016850594,1.5614123535827,1.7124543339187,1.8166234765397,1.8869973990968,2.0344933569251,2.1386467659625,2.3401059703053,2.4468559292228,2.6520996944142,2.6917953752093,2.7044809860547,2.6377816333786,2.7899823692773
"","Timor-Leste (East Timor)","Quad Btu",--,--,--,--,--,--,--,--,--,--,--,--,--,0,0.10152934,0.18369845,0.35184816986302,0.40575288835616,0.437995759,0.429641444,0.3946993135,0.370135014,0.35961906425,0.3950026325,0.379274995,0.4076165625,0.331212793253
"","Togo","Quad Btu",0.00098819,0.002014148,0.001323776,0.00237107,0.001526768,0.00262956,0.0019646,0.000949809,0.001753884,0.002075878,0.001009899,0.00051665,0.000874878,0.001245375,0.0008203104,0.0007489251,0.0009204832,0.000993342,0.000906568,0.00110288,0.0009395028,0.0010745896,0.0008916492,0.0007241619,0.00119826,0.000596416,0.001947952
"","Tonga","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Trinidad and Tobago","Quad Btu",0.514770962,0.54677955,0.513165757,0.534265241,0.562466984,0.580708038,0.61558875215,0.6287954375,0.626510799,0.7303472127,0.81513385382,0.842396809869,0.943736008632,1.311508506367,1.325475307968,1.50389332456,1.714697069142,1.762031064748,1.768512480582,1.805292631934,1.8576115558214,1.7959074244651,1.7320956191769,1.8131007743938,1.7837397780568,1.671780573443,1.5299556390843
"","Tunisia","Quad Btu",0.215385265,0.2357298672,0.253275836,0.226026407,0.21095153,0.19997618,0.2150827299,0.2444188192,0.247032421,0.25299774,0.2461773036,0.24328357417,0.251764645,0.2568765388,0.269722746,0.264252614,0.266633201,0.2428270233,0.29154407321,0.238105474138,0.2403442872472,0.21252239842699,0.20805977201941,0.20480780447461,0.17741207661898,0.14519542406823,0.14265627844778
"","Turkey","Quad Btu",0.82853287262212,0.84616383665213,0.92287666679819,0.95359076684645,0.96248903513318,1.0103525130967,1.0745751176392,1.0984127732313,1.1925616700375,1.1053917930912,1.0178568584541,0.91957297780197,0.93894861813843,0.9082453100492,0.99076366803204,1.0434191133914,1.1377907383168,1.15463576897,1.1741328902415,1.203961749461,1.3251441640006,1.3508125918488,1.3576235962469,1.3610774336695,1.2058212359572,1.4425002887693,1.5996184563992
"","Turkmenistan","Quad Btu",--,--,2.344203588,2.58217732,1.494025244,1.361361448,1.55037942,1.1596435975,0.749888416,1.1478838715,2.0477152713,2.133078201,2.3824706296,2.606049206,2.61657972885,2.742491677,2.543379794,2.742339372,2.761217282,1.6904825582,1.9524836037839,2.7144832597888,2.9469368044211,3.1987900720816,3.3729310981752,3.5342668672911,3.3639231281266
"","Turks and Caicos Islands","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Tuvalu","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","U.S. Pacific Islands","Quad Btu",0.00031206,0.00031308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","U.S. Territories","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Uganda","Quad Btu",0.007915922,0.008014848,0.010062766,0.009876022,0.010285052,0.01067292,0.01144638,0.01266412,0.012797235,0.012864308,0.015821751,0.015974818,0.016968564,0.017739,0.018910208,0.018428157,0.0123844388668,0.014717276,0.016239392,0.01382016,0.015912036,0.016643508,0.01670058,0.018853016,0.02437413,0.024658074,0.029985536
"","Ukraine","Quad Btu",--,--,4.8549192343042,4.3919681575098,3.8239161218818,3.5458456518293,3.1780450893738,3.2203876518903,3.242384559144,3.2597042102038,3.2573321060846,3.2660716273045,3.2652232958959,3.4133164687003,3.3884186367982,3.4339285526289,3.4969119279455,3.4965158199994,3.4799446121861,3.295909272078,3.2901571436021,3.3950017416061,3.4655958159281,3.4100120590633,2.9144629628118,2.543055320196,2.5331400510669
"","United Arab Emirates","Quad Btu",5.5127912115682,6.2412736,6.1099574088,5.783464473,5.836596028,6.139453216,6.340269778,6.50094902955,6.60659720135,6.2539840822,6.7668609159,6.5937352496,6.5001081059,7.12961847595,7.42447819545,7.5911778539,7.8689687519,7.915892540168,8.1914271952,7.58732552176,7.7133437939843,8.5414040509212,9.0045971771824,9.0387699167531,9.2296208023873,9.726879278212,9.9768281500002
"","United Kingdom","Quad Btu",8.9999727576813,9.3523515162342,9.3080262048406,9.583937588118,10.353557718105,10.992043757257,11.684404111157,11.377094001183,11.588019889031,11.938395238922,11.164868549232,11.195510436914,11.032758363668,10.51396914184,9.432131900229,8.5642137012123,7.8056849339183,7.3277697628704,6.9835991601446,6.5880249744038,6.3558233480735,5.5324060146128,4.9659629353418,4.6834290975993,4.6991036644712,5.170095885379,5.2105606346229
"","United States","Quad Btu",70.703044450961,70.361849116425,69.954306383915,68.314735804566,70.724445866718,71.171967811851,72.485008074889,72.469778125305,72.875614452968,71.739655775269,71.330009651071,71.73127413034,70.710618317313,69.935451691758,70.227828628558,69.43066506321,70.733343527285,71.397685460589,73.205457506865,72.636621404618,74.868898743826,78.060411448734,79.262090426927,81.870580679011,87.754475051798,88.247113866019,84.262287977518
"","Uruguay","Quad Btu",0.072782794,0.063743088,0.081784536,0.075090756,0.0768542,0.06022208,0.05946534,0.065894276,0.092843685,0.056161192,0.071570216,0.094453953,0.096450213,0.0859005,0.047766304,0.066563343,0.03580759,0.0803075,0.052186784,0.05896992,0.09385191048548,0.0728122521888,0.06292575951288,0.09071537147533,0.11332854338726,0.11410763879913,0.1189492993261
"","Uzbekistan","Quad Btu",--,--,1.8057211459069,1.9173070928788,2.0570261020559,2.1482580584393,2.15746096293,2.1802024034324,2.3879945764682,2.3869752325647,2.4115348288287,2.6562093721182,2.4572017989142,2.4631548998199,2.5471125524425,2.5066548386398,2.5928618344023,2.6667766193832,2.7920419267535,2.4859226099033,2.4898054009072,2.6113990566944,2.5605112969087,2.4985979276994,2.4816332274305,2.3275660413373,2.1717472126394
"","Vanuatu","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.878E-5,3.98356E-5,4.94832E-5,4.96132E-5,4.9452E-5,4.84588E-5,9.232E-5
"","Venezuela","Quad Btu",6.3118815061142,6.9670228704387,6.9633168151468,7.2726695375649,7.7110658214036,8.0917377300786,8.6298825410733,9.4773685024826,9.4412658849347,8.5338978576206,9.363507946933,9.2221209577587,8.1511149853372,7.313755108922,8.0555364595753,8.0209640041621,7.9649349544136,7.7091341152361,7.7051700804751,7.5688584719474,7.2412117762219,7.5453184189648,7.5837886346042,7.5212127611807,7.5630654459521,7.4352239845031,6.9144117875645
"","Vietnam","Quad Btu",0.28868098219823,0.38002502423159,0.45185840442039,0.50033838373311,0.57414483137162,0.73429999258682,0.79807192306159,0.84686080347098,0.98420209184303,1.0672722867821,1.1910681094182,1.369801699617,1.4441752321544,1.5720653699418,1.8928706834047,2.0613416540199,2.2273442350378,2.2604538794479,2.2366101947451,2.4526108386881,2.4186462186071,2.5821536914912,2.6554213757346,2.5945536228715,2.6633785986704,2.6899556471786,2.6065297216204
"","Virgin Islands,  U.S.","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260099,0.0041729856,0,0,6.8012E-6,6.6612E-6,3.8164E-5,0.00014265,0.00027957,0.00027696
"","Virgin Islands, British","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07316E-5,1.06876E-5,1.04676E-5,1.04951E-5,1.0461E-5,1.21147E-5,1.20016E-5
"","Wake Island","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Western Sahara","Quad Btu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"","Yemen","Quad Btu",0.40359525,0.411656125,0.3817074,0.4597175,0.70096475,0.72083475,0.71367,0.756896525,0.810917625,0.8549715,0.9175042753,0.9215146495,0.9181697007,0.89755100025,0.8476402811,0.83630825835,0.78383072095,0.665947051025,0.62520877155,0.62575748485,0.82376737287692,0.81170393961538,0.63275275942308,0.66720072369231,0.61788605607692,0.20858563276923,0.0708699667556
